Store_dma_id,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,Subtotal_amount_USD,Tip_USD,Store_postal_code,Store_zip4_code,Area_sqmi,Businesses,Avg_income,Store_locale_name
541,5.717,21.717,14.3,Mobile Web,Delivery,58.16,7.69,40508,3089,6.10845,3269,62508.0,City - Large
541,2.75,15.35,11.333,Mobile Web,Delivery,23.87,2.83,40508,3089,6.10845,3269,62508.0,City - Large
541,5.2,24.517,12.117,Mobile Web,Delivery,30.87,4.74,40508,3089,6.10845,3269,62508.0,City - Large
541,10.233,28.067,19.567,Mobile Web,Delivery,39.17,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,10.35,23.517,18.667,Mobile Web,Delivery,41.17,5.14,40508,3089,6.10845,3269,62508.0,City - Large
541,21.4,46.233,33.4,Mobile Web,Delivery,34.57,4.44,40508,3089,6.10845,3269,62508.0,City - Large
541,1.867,18.233,9.717,Mobile Web,Delivery,26.68,2.25,40508,3089,6.10845,3269,62508.0,City - Large
541,2.717,18.35,11.417,Desktop Web,Delivery,40.22,4.86,40508,3089,6.10845,3269,62508.0,City - Large
541,9.617,35.967,18.017,Desktop Web,Delivery,20.47,3.87,40508,3089,6.10845,3269,62508.0,City - Large
541,2.017,,9.983,Desktop Web,Delivery,24.98,3.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.733,20.0,14.233,Desktop Web,Delivery,60.11,8.27,40508,3089,6.10845,3269,62508.0,City - Large
541,5.483,,14.783,Desktop Web,Delivery,56.26,7.69,40508,3089,6.10845,3269,62508.0,City - Large
541,4.967,31.283,16.533,Desktop Web,Delivery,196.56,10.0,40508,3089,6.10845,3269,62508.0,City - Large
541,9.65,26.467,16.65,Desktop Web,Delivery,196.56,10.0,40508,3089,6.10845,3269,62508.0,City - Large
541,9.65,31.083,16.65,Traditional,Delivery,158.8,23.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.067,,16.717,Traditional,Delivery,10.29,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,9.45,36.9,22.083,iOS,Delivery,41.17,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,17.9,,25.0,iOS,Delivery,19.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.45,22.633,12.583,iOS,Delivery,39.17,6.4,40508,3089,6.10845,3269,62508.0,City - Large
541,3.067,30.433,14.483,iOS,Delivery,42.94,6.15,40508,3089,6.10845,3269,62508.0,City - Large
541,19.567,42.467,28.067,iOS,Delivery,113.11,10.0,40508,3089,6.10845,3269,62508.0,City - Large
541,15.033,32.05,23.8,iOS,Delivery,19.58,3.65,40508,3089,6.10845,3269,62508.0,City - Large
541,6.567,36.4,24.133,iOS,Delivery,24.37,2.55,40508,3089,6.10845,3269,62508.0,City - Large
541,9.85,26.067,16.6,iOS,Delivery,18.37,2.47,40508,3089,6.10845,3269,62508.0,City - Large
541,9.533,34.633,19.683,iOS,Delivery,34.35,4.96,40508,3089,6.10845,3269,62508.0,City - Large
541,6.417,26.033,16.5,iOS,Delivery,23.07,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,7.383,35.167,20.2,iOS,Delivery,32.23,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.1,31.9,14.467,iOS,Delivery,31.86,3.79,40508,3089,6.10845,3269,62508.0,City - Large
541,0.55,,12.367,iOS,Delivery,22.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,2.983,24.783,11.5,iOS,Delivery,15.98,2.2,40508,3089,6.10845,3269,62508.0,City - Large
541,6.817,,17.783,iOS,Delivery,25.85,4.17,40508,3089,6.10845,3269,62508.0,City - Large
541,6.167,,16.017,iOS,Delivery,22.77,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.667,27.55,13.317,iOS,Delivery,23.08,8.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.383,,15.3,iOS,Delivery,33.17,5.0,40508,3089,6.10845,3269,62508.0,City - Large
541,12.4,30.017,24.4,iOS,Delivery,16.08,1.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.283,13.983,8.283,iOS,Delivery,14.98,1.5,40508,3089,6.10845,3269,62508.0,City - Large
541,0.7,20.483,8.3,iOS,Delivery,31.03,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,17.083,27.2,24.85,iOS,Delivery,25.18,4.04,40508,3089,6.10845,3269,62508.0,City - Large
541,12.667,27.317,21.05,iOS,Delivery,35.77,4.62,40508,3089,6.10845,3269,62508.0,City - Large
541,16.333,30.967,23.033,iOS,Delivery,14.09,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.55,,17.1,iOS,Delivery,22.67,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,12.3,37.833,21.4,iOS,Delivery,19.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,20.75,39.267,29.817,Android,Delivery,23.83,4.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.467,22.783,10.483,Android,Delivery,30.68,3.57,40508,3089,6.10845,3269,62508.0,City - Large
541,3.817,33.9,13.167,Android,Delivery,25.77,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.367,47.833,20.733,Android,Delivery,36.63,4.0,40508,3089,6.10845,3269,62508.0,City - Large
541,5.267,24.833,14.867,Android,Delivery,24.99,4.0,40508,3089,6.10845,3269,62508.0,City - Large
541,6.65,,13.333,Android,Delivery,22.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,6.683,,16.033,Grubhub,Delivery,31.24,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,134.567,,148.383,DoorDash,Delivery,22.28,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,123.367,,131.317,DoorDash,Delivery,17.09,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,74.583,,85.9,DoorDash,Delivery,12.57,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,61.617,,74.017,DoorDash,Delivery,13.98,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,207.85,,223.183,DoorDash,Delivery,132.53,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,37.45,,47.083,DoorDash,Delivery,21.47,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,51.167,,67.65,DoorDash,Delivery,24.88,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,89.8,,96.317,DoorDash,Delivery,8.99,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,187.967,,195.483,DoorDash,Delivery,12.49,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,127.8,,140.267,DoorDash,Delivery,23.76,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,83.117,,90.4,DoorDash,Delivery,8.99,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,118.533,,125.117,DoorDash,Delivery,13.26,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,12.983,,26.75,DoorDash,Delivery,35.07,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,52.4,,65.217,DoorDash,Delivery,20.69,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,217.167,,226.933,DoorDash,Delivery,18.48,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,5.533,,13.717,DoorDash,Delivery,18.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,102.983,,110.5,DoorDash,Delivery,15.49,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,28.2,,36.983,DoorDash,Delivery,22.76,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,246.117,,254.15,DoorDash,Delivery,23.48,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,104.35,,118.967,DoorDash,Delivery,17.66,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,228.733,,240.083,DoorDash,Delivery,12.49,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,117.733,,127.483,DoorDash,Delivery,55.36,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.467,15.617,11.35,PapaCall,Delivery,23.28,3.7,40508,3089,6.10845,3269,62508.0,City - Large
541,7.65,29.517,20.217,PapaCall,Delivery,39.55,6.29,40508,3089,6.10845,3269,62508.0,City - Large
541,23.167,,34.867,PapaCall,Delivery,25.44,3.39,40508,3089,6.10845,3269,62508.0,City - Large
541,10.6,26.383,18.983,PapaCall,Delivery,22.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.967,20.25,12.533,PapaCall,Delivery,22.67,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,12.083,33.85,19.75,PapaCall,Delivery,21.17,3.37,40508,3089,6.10845,3269,62508.0,City - Large
541,11.017,25.567,19.417,PapaCall,Delivery,23.98,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,2.383,,11.883,PapaCall,Delivery,42.43,5.76,40508,3089,6.10845,3269,62508.0,City - Large
541,4.3,38.5,15.417,PapaCall,Delivery,42.24,7.6,40508,3089,6.10845,3269,62508.0,City - Large
541,7.717,,17.4,PapaCall,Delivery,68.43,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,9.667,36.1,24.25,PapaCall,Delivery,45.7,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.017,18.333,10.333,PapaCall,Delivery,34.77,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,13.2,53.783,22.8,PapaCall,Delivery,38.36,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,130.817,,146.5,Uber Eats,Delivery,28.15,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,34.967,,43.5,Uber Eats,Delivery,14.47,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,258.8,,268.117,Uber Eats,Delivery,21.76,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,84.433,,91.867,Uber Eats,Delivery,8.88,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,78.25,,86.6,Uber Eats,Delivery,26.36,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,169.3,,178.433,Uber Eats,Delivery,18.06,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,150.133,,158.267,Uber Eats,Delivery,19.88,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,26.983,,33.7,Uber Eats,Delivery,15.98,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.267,16.883,10.667,Mobile Web,Delivery,24.28,3.86,40508,3089,6.10845,3269,62508.0,City - Large
541,0.55,19.7,10.633,Mobile Web,Delivery,25.88,3.8,40508,3089,6.10845,3269,62508.0,City - Large
541,12.083,29.2,20.583,Mobile Web,Delivery,26.48,3.86,40508,3089,6.10845,3269,62508.0,City - Large
541,2.517,24.517,13.033,Mobile Web,Delivery,49.9,6.45,40508,3089,6.10845,3269,62508.0,City - Large
541,0.317,,10.883,Mobile Web,Delivery,27.45,3.37,40508,3089,6.10845,3269,62508.0,City - Large
541,3.867,23.067,15.317,Mobile Web,Delivery,30.07,4.64,40508,3089,6.10845,3269,62508.0,City - Large
541,5.55,21.967,16.933,Mobile Web,Delivery,24.57,2.94,40508,3089,6.10845,3269,62508.0,City - Large
541,1.817,17.383,9.833,Mobile Web,Delivery,23.36,3.67,40508,3089,6.10845,3269,62508.0,City - Large
541,7.3,26.233,17.017,Mobile Web,Delivery,25.46,3.07,40508,3089,6.10845,3269,62508.0,City - Large
541,1.067,23.4,8.033,Mobile Web,Delivery,27.76,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,32.3,61.933,40.833,Mobile Web,Delivery,44.46,5.92,40508,3089,6.10845,3269,62508.0,City - Large
541,5.717,23.717,15.567,Mobile Web,Delivery,19.08,2.11,40508,3089,6.10845,3269,62508.0,City - Large
541,2.55,25.483,17.883,Mobile Web,Delivery,20.26,2.29,40508,3089,6.10845,3269,62508.0,City - Large
541,26.0,40.117,34.417,Mobile Web,Delivery,43.15,3.0,40508,3089,6.10845,3269,62508.0,City - Large
541,5.483,,12.617,Mobile Web,Delivery,19.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,24.75,,35.7,Mobile Web,Delivery,45.33,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,10.917,26.9,18.95,Mobile Web,Delivery,27.45,4.49,40508,3089,6.10845,3269,62508.0,City - Large
541,10.1,30.55,19.75,Mobile Web,Delivery,76.29,10.69,40508,3089,6.10845,3269,62508.0,City - Large
541,4.217,,16.233,Mobile Web,Delivery,24.07,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.217,,10.017,Mobile Web,Delivery,30.37,1.0,40508,3089,6.10845,3269,62508.0,City - Large
541,7.15,26.283,15.6,Mobile Web,Delivery,40.07,5.26,40508,3089,6.10845,3269,62508.0,City - Large
541,4.55,21.9,14.583,Desktop Web,Delivery,37.37,6.48,40508,3089,6.10845,3269,62508.0,City - Large
541,3.617,,13.8,Desktop Web,Delivery,43.96,5.85,40508,3089,6.10845,3269,62508.0,City - Large
541,7.617,36.683,20.617,Desktop Web,Delivery,39.17,6.84,40508,3089,6.10845,3269,62508.0,City - Large
541,11.35,40.267,18.933,Desktop Web,Delivery,27.37,4.48,40508,3089,6.10845,3269,62508.0,City - Large
541,0.75,21.667,8.633,Desktop Web,Delivery,28.86,3.15,40508,3089,6.10845,3269,62508.0,City - Large
541,0.917,43.683,10.883,Desktop Web,Delivery,20.98,4.0,40508,3089,6.10845,3269,62508.0,City - Large
541,12.817,30.367,20.033,Desktop Web,Delivery,15.99,5.97,40508,3089,6.10845,3269,62508.0,City - Large
541,7.367,31.933,16.517,Desktop Web,Delivery,36.85,7.49,40508,3089,6.10845,3269,62508.0,City - Large
541,4.883,19.083,14.567,Desktop Web,Delivery,28.77,3.57,40508,3089,6.10845,3269,62508.0,City - Large
541,6.867,23.667,16.4,Desktop Web,Delivery,31.55,3.98,40508,3089,6.10845,3269,62508.0,City - Large
541,23.167,41.317,35.35,Desktop Web,Delivery,57.31,7.85,40508,3089,6.10845,3269,62508.0,City - Large
541,0.717,,9.4,Desktop Web,Delivery,30.07,3.76,40508,3089,6.10845,3269,62508.0,City - Large
541,15.883,,23.267,Desktop Web,Delivery,26.57,2.95,40508,3089,6.10845,3269,62508.0,City - Large
541,18.5,37.183,26.617,Desktop Web,Delivery,33.06,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,7.283,,16.817,Desktop Web,Delivery,30.07,3.76,40508,3089,6.10845,3269,62508.0,City - Large
541,1.617,22.05,12.917,Desktop Web,Delivery,47.26,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,15.85,30.067,23.6,Traditional,Delivery,20.98,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.183,,15.683,Traditional,Delivery,91.11,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.3,22.317,11.267,Traditional,Delivery,19.77,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.75,20.1,8.483,PapaCall - Transcom,Delivery,19.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.883,,9.933,iOS,Delivery,24.46,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.533,,9.983,iOS,Delivery,41.17,6.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.133,18.317,8.683,iOS,Delivery,36.66,10.0,40508,3089,6.10845,3269,62508.0,City - Large
541,6.55,,15.533,iOS,Delivery,51.7,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.85,,12.083,iOS,Delivery,31.55,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.15,21.617,10.65,iOS,Delivery,13.98,1.8,40508,3089,6.10845,3269,62508.0,City - Large
541,0.5,,9.317,iOS,Delivery,19.06,2.11,40508,3089,6.10845,3269,62508.0,City - Large
541,1.967,29.633,16.15,iOS,Delivery,27.85,5.2,40508,3089,6.10845,3269,62508.0,City - Large
541,1.933,21.617,9.967,iOS,Delivery,39.56,6.91,40508,3089,6.10845,3269,62508.0,City - Large
541,0.533,22.283,9.733,iOS,Delivery,22.77,2.38,40508,3089,6.10845,3269,62508.0,City - Large
541,0.8,32.317,13.45,iOS,Delivery,57.24,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.633,,10.317,iOS,Delivery,38.09,5.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.917,23.917,15.483,iOS,Delivery,68.53,8.57,40508,3089,6.10845,3269,62508.0,City - Large
541,2.45,25.367,15.683,iOS,Delivery,39.15,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.083,23.683,15.533,iOS,Delivery,27.67,4.16,40508,3089,6.10845,3269,62508.0,City - Large
541,1.9,20.033,13.667,iOS,Delivery,37.06,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,11.583,24.183,19.833,iOS,Delivery,36.83,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.383,,16.083,iOS,Delivery,22.08,2.28,40508,3089,6.10845,3269,62508.0,City - Large
541,5.05,25.767,13.05,iOS,Delivery,24.97,3.0,40508,3089,6.10845,3269,62508.0,City - Large
541,5.167,28.667,15.317,Android,Delivery,28.06,3.46,40508,3089,6.10845,3269,62508.0,City - Large
541,2.833,,14.05,Android,Delivery,35.95,4.64,40508,3089,6.10845,3269,62508.0,City - Large
541,1.433,,14.117,Android,Delivery,33.96,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,112.033,,123.0,Grubhub,Delivery,26.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,9.3,,18.3,Grubhub,Delivery,12.69,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,64.517,,71.733,DoorDash,Delivery,22.28,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,16.033,,24.167,DoorDash,Delivery,15.49,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,42.067,,52.767,DoorDash,Delivery,24.83,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,124.583,,132.433,DoorDash,Delivery,12.69,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,49.233,,56.6,DoorDash,Delivery,14.09,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,76.883,,85.3,DoorDash,Delivery,17.09,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,192.217,,200.35,DoorDash,Delivery,22.63,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,63.517,,74.1,DoorDash,Delivery,84.54,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,65.85,,76.95,DoorDash,Delivery,17.09,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,36.567,,45.467,DoorDash,Delivery,17.09,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,170.3,,177.883,DoorDash,Delivery,20.58,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,183.033,,192.267,DoorDash,Delivery,48.35,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,104.333,,112.483,DoorDash,Delivery,27.85,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,95.817,,102.25,DoorDash,Delivery,14.37,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,48.883,,56.517,DoorDash,Delivery,8.99,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,83.917,,91.817,DoorDash,Delivery,14.37,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,118.167,,127.117,DoorDash,Delivery,21.48,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,170.55,,177.7,DoorDash,Delivery,15.34,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,107.567,,116.117,DoorDash,Delivery,24.46,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,60.883,,69.267,DoorDash,Delivery,21.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,35.7,,45.317,DoorDash,Delivery,21.67,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,15.717,,25.967,DoorDash,Delivery,32.13,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,122.8,,131.933,DoorDash,Delivery,45.17,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,186.817,,196.017,DoorDash,Delivery,57.87,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,134.85,,143.533,DoorDash,Delivery,31.7,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,25.367,,32.55,DoorDash,Delivery,11.28,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.217,,7.817,PapaCall,Delivery,17.48,2.78,40508,3089,6.10845,3269,62508.0,City - Large
541,0.617,,8.533,PapaCall,Delivery,23.98,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,12.583,33.6,25.2,PapaCall,Delivery,37.47,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,2.333,19.45,12.883,PapaCall,Delivery,27.36,2.0,40508,3089,6.10845,3269,62508.0,City - Large
541,8.4,,18.05,PapaCall,Delivery,27.17,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.25,12.4,8.567,PapaCall,Delivery,23.28,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.133,18.65,11.9,PapaCall,Delivery,110.53,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,6.933,29.217,19.633,PapaCall,Delivery,38.95,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.15,18.267,9.5,PapaCall,Delivery,25.57,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,2.317,21.533,9.5,PapaCall,Delivery,19.08,3.03,40508,3089,6.10845,3269,62508.0,City - Large
541,2.533,18.933,10.567,PapaCall,Delivery,39.86,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.233,,8.2,PapaCall,Delivery,19.08,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.267,,8.25,Uber Eats,Delivery,29.46,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,40.633,,50.35,Uber Eats,Delivery,26.07,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.967,,12.467,Uber Eats,Delivery,40.2,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,6.783,,15.033,Uber Eats,Delivery,18.16,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,43.817,,56.883,Uber Eats,Delivery,23.44,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.75,16.267,9.717,Mobile Web,Delivery,40.77,6.4,40508,3089,6.10845,3269,62508.0,City - Large
541,1.2,,13.2,Mobile Web,Delivery,42.91,7.58,40508,3089,6.10845,3269,62508.0,City - Large
541,0.25,20.483,11.883,Mobile Web,Delivery,24.44,2.47,40508,3089,6.10845,3269,62508.0,City - Large
541,0.233,20.9,12.917,Mobile Web,Delivery,28.45,3.43,40508,3089,6.10845,3269,62508.0,City - Large
541,7.75,27.467,21.2,Mobile Web,Delivery,37.06,4.81,40508,3089,6.10845,3269,62508.0,City - Large
541,3.483,23.35,11.317,Mobile Web,Delivery,17.26,2.53,40508,3089,6.10845,3269,62508.0,City - Large
541,2.117,22.417,13.8,Mobile Web,Delivery,45.75,8.15,40508,3089,6.10845,3269,62508.0,City - Large
541,0.767,21.683,8.517,Mobile Web,Delivery,23.26,2.74,40508,3089,6.10845,3269,62508.0,City - Large
541,0.333,17.817,9.767,Mobile Web,Delivery,42.41,5.37,40508,3089,6.10845,3269,62508.0,City - Large
541,6.867,18.8,14.433,Mobile Web,Delivery,26.16,2.94,40508,3089,6.10845,3269,62508.0,City - Large
541,0.783,14.817,9.0,Mobile Web,Delivery,20.62,3.9,40508,3089,6.10845,3269,62508.0,City - Large
541,5.9,23.017,12.85,Mobile Web,Delivery,23.61,2.65,40508,3089,6.10845,3269,62508.0,City - Large
541,0.717,18.967,10.783,Mobile Web,Delivery,31.66,1.49,40508,3089,6.10845,3269,62508.0,City - Large
541,3.5,,11.117,Mobile Web,Delivery,26.87,3.28,40508,3089,6.10845,3269,62508.0,City - Large
541,1.533,18.217,11.417,Mobile Web,Delivery,20.98,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,5.25,21.2,13.05,Mobile Web,Delivery,27.57,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,7.467,20.867,15.283,Mobile Web,Delivery,38.87,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.65,,10.767,Mobile Web,Delivery,34.16,5.19,40508,3089,6.10845,3269,62508.0,City - Large
541,9.85,44.4,17.9,Desktop Web,Delivery,16.55,1.73,40508,3089,6.10845,3269,62508.0,City - Large
541,1.367,21.8,12.317,Desktop Web,Delivery,37.37,6.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.433,20.1,11.533,Desktop Web,Delivery,28.56,4.39,40508,3089,6.10845,3269,62508.0,City - Large
541,2.5,,12.2,Desktop Web,Delivery,23.28,3.66,40508,3089,6.10845,3269,62508.0,City - Large
541,3.583,,14.4,Desktop Web,Delivery,73.5,5.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.283,15.483,10.517,Desktop Web,Delivery,23.98,2.85,40508,3089,6.10845,3269,62508.0,City - Large
541,2.45,,11.1,Desktop Web,Delivery,11.98,3.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.417,20.917,9.483,Desktop Web,Delivery,22.38,3.36,40508,3089,6.10845,3269,62508.0,City - Large
541,0.9,31.983,20.367,Desktop Web,Delivery,256.94,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.283,23.167,12.883,Desktop Web,Delivery,23.08,2.43,40508,3089,6.10845,3269,62508.0,City - Large
541,2.217,22.35,12.75,Desktop Web,Delivery,117.23,15.7,40508,3089,6.10845,3269,62508.0,City - Large
541,2.433,14.733,10.517,Traditional,Delivery,30.57,3.0,40508,3089,6.10845,3269,62508.0,City - Large
541,4.267,33.75,14.767,Traditional,Delivery,25.18,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.783,,9.35,Traditional,Delivery,19.77,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,15.6,39.367,30.1,Traditional,Delivery,561.74,50.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.217,18.017,8.333,iOS,Delivery,15.16,1.53,40508,3089,6.10845,3269,62508.0,City - Large
541,0.183,,10.25,iOS,Delivery,26.66,4.33,40508,3089,6.10845,3269,62508.0,City - Large
541,4.067,21.167,11.75,iOS,Delivery,22.88,2.44,40508,3089,6.10845,3269,62508.0,City - Large
541,3.883,26.067,14.4,iOS,Delivery,40.66,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,3.133,24.067,16.15,iOS,Delivery,44.15,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.983,17.717,8.317,iOS,Delivery,26.26,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.417,14.867,8.4,iOS,Delivery,39.44,2.0,40508,3089,6.10845,3269,62508.0,City - Large
541,6.717,,13.417,iOS,Delivery,39.15,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.2,13.133,9.933,iOS,Delivery,15.98,3.0,40508,3089,6.10845,3269,62508.0,City - Large
541,2.05,15.75,9.833,iOS,Delivery,26.56,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.117,30.267,16.883,iOS,Delivery,28.77,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.65,,9.083,iOS,Delivery,30.45,6.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.983,,9.717,iOS,Delivery,23.47,2.77,40508,3089,6.10845,3269,62508.0,City - Large
541,1.767,,13.117,Android,Delivery,24.78,4.0,40508,3089,6.10845,3269,62508.0,City - Large
541,1.9,17.533,12.15,Android,Delivery,56.77,7.77,40508,3089,6.10845,3269,62508.0,City - Large
541,256.133,,265.217,DoorDash,Delivery,24.66,0.0,40508,3089,6.10845,3269,62508.0,City - Large
541,0.383,,7.867,DoorDash,Delivery,6.99,0.0,40508,3089,6.10845,3269,62508.0,City - Large
