,Store_dma_id,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,Subtotal_amount_USD,Tip_USD
2803,541,5.767,,14.267,PapaCall,Carryout,37.57,0.0
2804,541,15.083,,24.817,PapaCall,Carryout,20.59,0.0
2805,541,18.917,,26.5,PapaCall,Carryout,18.09,0.0
2806,541,0.0,,8.217,PapaCall,Carryout,10.99,0.0
2807,541,102.833,,110.65,PapaCall,Carryout,11.98,0.0
2808,541,101.95,,109.2,PapaCall,Carryout,11.09,0.0
2809,541,27.1,,44.033,PapaCall,Carryout,10.99,1.16
2810,541,13.033,31.833,21.267,PapaCall,Delivery,33.15,0.0
2811,541,2.233,22.517,9.967,PapaCall,Delivery,22.88,0.0
2812,541,2.55,19.65,10.633,PapaCall,Delivery,27.47,0.0
2813,541,1.133,,7.767,PapaCall,Delivery,19.08,3.03
2814,541,9.933,55.983,17.983,PapaCall,Delivery,49.3,7.84
2815,541,4.95,,16.45,PapaCall,Delivery,47.26,5.0
2816,541,5.433,,14.833,PapaCall,Delivery,33.13,0.0
2817,541,4.183,30.3,14.75,PapaCall,Delivery,24.98,0.0
2818,541,3.383,28.7,10.983,PapaCall,Delivery,19.08,0.0
2819,541,18.983,34.35,26.9,PapaCall,Delivery,31.15,0.0
2820,541,-0.017,,7.0,In Person,Carryout,14.09,0.0
2821,541,-0.017,,7.917,In Person,Carryout,8.99,0.0
2822,541,0.0,,8.417,In Person,Carryout,17.68,0.0
2823,541,-0.017,,10.6,In Person,Carryout,19.88,0.0
2824,541,-0.017,,7.9,In Person,Carryout,18.29,0.0
2825,541,-0.017,,7.467,In Person,Carryout,14.09,0.0
2826,541,-0.017,,9.267,In Person,Carryout,18.29,0.0
2827,541,0.0,,7.433,In Person,Carryout,15.48,0.0
2828,541,0.0,,7.867,In Person,Carryout,11.09,0.0
2829,541,0.0,,6.167,In Person,Carryout,7.99,1.27
2830,541,-0.017,,7.733,In Person,Carryout,17.09,0.0
2831,541,0.0,,7.1,In Person,Carryout,14.09,0.0
2832,541,,,0.0,In Person,Carryout,3.69,0.0
2833,541,-0.017,,14.967,In Person,Carryout,14.09,0.0
2834,541,,,0.0,In Person,Carryout,2.99,0.0
2835,541,0.0,,7.567,In Person,Carryout,18.29,1.58
2836,541,0.0,,7.417,In Person,Carryout,37.58,0.0
2837,541,0.0,,9.317,In Person,Carryout,20.49,0.0
2838,541,-0.017,,7.6,In Person,Carryout,11.09,0.0
2839,541,68.433,,82.5,Uber Eats,Delivery,25.35,0.0
2840,541,113.15,,124.767,Uber Eats,Delivery,58.49,0.0
2841,541,183.467,,192.167,Uber Eats,Delivery,23.94,0.0
2842,541,188.533,,198.6,Uber Eats,Delivery,28.07,0.0
2843,541,6.433,,13.75,Uber Eats,Delivery,8.29,0.0
2844,541,34.217,,41.317,Uber Eats,Delivery,29.87,0.0
2845,541,26.6,,34.033,Uber Eats,Delivery,28.18,0.0
2846,541,70.267,,79.0,Mobile Web,Carryout,14.09,0.0
2847,541,0.867,,8.017,Mobile Web,Carryout,14.09,0.0
2848,541,21.167,,32.017,Mobile Web,Carryout,24.47,0.0
2849,541,204.583,,211.483,Mobile Web,Carryout,28.18,0.0
2850,541,133.783,,143.3,Mobile Web,Carryout,27.37,0.0
2851,541,13.967,,24.8,Mobile Web,Carryout,21.81,0.0
2852,541,6.233,,22.3,Mobile Web,Carryout,53.05,0.0
2853,541,1.133,,9.183,Mobile Web,Carryout,11.09,1.66
2854,541,41.333,,49.5,Mobile Web,Carryout,18.09,0.0
2855,541,1.8,,9.85,Mobile Web,Carryout,33.68,0.0
2856,541,17.033,,25.65,Mobile Web,Carryout,19.38,3.56
2857,541,3.467,,13.383,Mobile Web,Carryout,11.09,2.22
2858,541,8.933,,15.933,Mobile Web,Carryout,28.18,3.66
2859,541,9.317,,15.783,Mobile Web,Carryout,11.49,0.0
2860,541,83.383,,92.1,Mobile Web,Carryout,14.68,0.0
2861,541,14.7,,24.15,Mobile Web,Carryout,28.18,0.0
2862,541,7.783,,15.667,Mobile Web,Carryout,15.59,0.0
2863,541,23.9,,31.3,Mobile Web,Carryout,26.37,0.0
2864,541,147.05,,153.483,Mobile Web,Carryout,14.09,0.0
2865,541,68.567,,75.517,Mobile Web,Carryout,14.09,0.0
2866,541,2.183,18.9,9.417,Mobile Web,Delivery,21.66,2.5
2867,541,2.1,30.617,11.833,Mobile Web,Delivery,22.08,2.56
2868,541,23.067,43.583,31.067,Mobile Web,Delivery,26.88,4.0
2869,541,23.783,,33.6,Mobile Web,Delivery,15.37,1.56
2870,541,15.65,41.517,26.65,Mobile Web,Delivery,59.45,8.17
2871,541,15.25,35.8,27.6,Mobile Web,Delivery,30.68,4.76
2872,541,0.25,15.167,9.017,Mobile Web,Delivery,27.37,4.48
2873,541,2.317,18.783,9.9,Mobile Web,Delivery,16.08,0.0
2874,541,2.933,27.2,15.333,Mobile Web,Delivery,23.67,3.74
2875,541,16.433,36.25,26.517,Mobile Web,Delivery,32.75,4.16
2876,541,1.417,26.517,10.667,Mobile Web,Delivery,34.15,4.09
2877,541,22.783,,30.95,Mobile Web,Delivery,26.64,3.25
2878,541,2.8,32.167,13.433,Mobile Web,Delivery,27.46,3.37
2879,541,4.967,17.467,12.2,Mobile Web,Delivery,28.57,3.54
2880,541,44.483,70.55,53.35,Mobile Web,Delivery,22.08,0.0
2881,541,17.0,34.267,25.467,Mobile Web,Delivery,37.26,0.0
2882,541,14.05,,24.933,Mobile Web,Delivery,22.08,2.0
2883,541,4.983,41.85,16.8,Mobile Web,Delivery,36.56,2.0
2884,541,8.9,35.067,19.233,Mobile Web,Delivery,36.76,0.0
2885,541,13.267,33.8,21.8,Mobile Web,Delivery,16.67,0.0
2886,541,20.433,40.817,28.767,Mobile Web,Delivery,30.87,5.92
2887,541,4.183,22.233,11.783,Mobile Web,Delivery,18.27,0.0
2888,541,1.017,13.133,9.567,Mobile Web,Delivery,30.45,0.0
2889,541,13.217,,25.417,Mobile Web,Delivery,35.96,3.0
2890,541,9.833,26.367,20.567,Mobile Web,Delivery,42.66,7.53
2891,541,6.267,29.183,15.75,Mobile Web,Delivery,48.26,5.02
2892,541,0.367,20.4,12.033,Mobile Web,Delivery,32.55,3.85
2893,541,1.333,,14.1,Mobile Web,Delivery,23.67,1.0
2894,541,9.033,,17.8,Mobile Web,Delivery,18.81,0.0
2895,541,10.95,34.817,18.717,Mobile Web,Delivery,20.48,2.32
2896,541,2.767,24.933,13.133,Mobile Web,Delivery,23.08,2.71
2897,541,0.817,,8.733,Mobile Web,Delivery,33.17,3.0
2898,541,2.833,11.783,9.25,Mobile Web,Delivery,19.67,2.2
2899,541,3.95,20.317,12.9,Mobile Web,Delivery,55.55,7.58
2900,541,4.233,21.1,15.233,Mobile Web,Delivery,24.03,3.0
2901,541,3.317,,10.467,Mobile Web,Delivery,20.48,0.0
2902,541,12.6,,19.433,Mobile Web,Delivery,19.08,2.11
2903,541,4.783,44.583,12.3,Mobile Web,Delivery,22.71,2.52
2904,541,0.333,26.133,10.333,Mobile Web,Delivery,34.37,4.17
2905,541,16.2,32.633,24.9,Mobile Web,Delivery,30.43,0.0
2906,541,15.75,33.733,27.417,Mobile Web,Delivery,27.17,0.0
2907,541,5.417,46.05,14.483,Mobile Web,Delivery,15.16,3.17
2908,541,1.35,16.967,9.483,Mobile Web,Delivery,33.17,4.23
2909,541,5.167,24.1,18.067,Mobile Web,Delivery,31.35,3.95
2910,541,1.283,40.317,17.533,Mobile Web,Delivery,46.15,6.17
2911,541,4.333,22.433,12.883,Tablet Web,Delivery,30.45,3.49
2912,541,104.8,,112.2,Desktop Web,Carryout,24.86,4.97
2913,541,42.55,,52.1,Desktop Web,Carryout,14.09,1.83
2914,541,22.6,,29.45,Desktop Web,Carryout,9.47,0.0
2915,541,39.283,,53.683,Desktop Web,Carryout,548.77,30.0
2916,541,200.917,,207.533,Desktop Web,Carryout,50.78,7.62
2917,541,21.15,,29.667,Desktop Web,Carryout,18.48,0.0
2918,541,24.633,,32.95,Desktop Web,Delivery,31.27,5.26
2919,541,7.967,27.15,16.6,Desktop Web,Delivery,35.66,4.03
2920,541,7.117,39.433,15.583,Desktop Web,Delivery,32.58,3.13
2921,541,23.417,,31.517,Desktop Web,Delivery,32.95,3.95
2922,541,10.6,38.233,17.6,Desktop Web,Delivery,125.05,18.01
2923,541,31.1,43.817,38.6,Desktop Web,Delivery,542.1,80.57
2924,541,2.767,26.867,12.417,Desktop Web,Delivery,22.08,3.0
2925,541,12.167,30.883,20.75,Desktop Web,Delivery,40.29,5.15
2926,541,6.35,,15.867,Desktop Web,Delivery,38.16,4.98
2927,541,1.5,15.567,8.25,Desktop Web,Delivery,19.08,2.11
2928,541,6.883,26.383,15.167,Desktop Web,Delivery,26.07,5.21
2929,541,36.033,,49.767,Traditional,Carryout,431.41,0.0
2930,541,0.0,,7.4,Traditional,Carryout,1751.95,0.0
2931,541,175.3,,181.6,Traditional,Carryout,324.07,0.0
2932,541,11.4,,25.05,Traditional,Carryout,27.27,0.0
2933,541,278.867,,286.867,Traditional,Carryout,15.49,0.0
2934,541,28.583,,35.2,Traditional,Carryout,507.24,0.0
2935,541,0.717,,9.4,Traditional,Carryout,14.09,0.0
2936,541,16.017,,24.117,Traditional,Delivery,24.05,0.0
2937,541,3.0,,10.483,Traditional,Delivery,29.64,0.0
2938,541,15.3,30.267,26.967,Traditional,Delivery,26.66,0.0
2939,541,3.017,27.117,14.4,Traditional,Delivery,17.09,0.0
2940,541,1.333,20.983,13.95,Traditional,Delivery,20.67,2.0
2941,541,13.45,24.117,19.9,Traditional,Delivery,19.08,1.0
2942,541,15.667,42.717,22.767,Traditional,Delivery,30.07,3.0
2943,541,10.633,24.867,18.917,Traditional,Delivery,44.66,0.0
2944,541,1.5,,17.883,iOS,Carryout,25.97,0.0
2945,541,4.85,,15.633,iOS,Carryout,22.97,1.78
2946,541,87.3,,96.583,iOS,Carryout,41.46,0.0
2947,541,-0.017,,6.917,iOS,Carryout,14.09,0.0
2948,541,5.383,,14.917,iOS,Carryout,21.18,1.59
2949,541,107.117,,114.367,iOS,Carryout,14.09,2.44
2950,541,9.717,,18.017,iOS,Carryout,14.09,0.0
2951,541,101.467,,110.783,iOS,Carryout,14.09,0.0
2952,541,50.5,,61.2,iOS,Carryout,18.09,2.0
2953,541,73.15,,80.35,iOS,Carryout,14.09,1.0
2954,541,156.317,,168.667,iOS,Carryout,41.57,6.52
2955,541,148.017,,155.35,iOS,Carryout,14.09,3.05
2956,541,82.9,,93.0,iOS,Carryout,19.99,0.0
2957,541,0.267,,14.167,iOS,Carryout,5.49,0.0
2958,541,1.067,,9.533,iOS,Delivery,16.08,2.22
2959,541,0.683,19.417,9.85,iOS,Delivery,28.43,0.0
2960,541,8.0,26.317,16.05,iOS,Delivery,24.98,0.0
2961,541,8.317,26.833,17.4,iOS,Delivery,28.57,10.0
2962,541,17.483,36.167,26.317,iOS,Delivery,38.55,0.0
2963,541,0.133,21.783,8.333,iOS,Delivery,23.76,3.75
2964,541,4.6,28.933,19.217,iOS,Delivery,39.84,4.94
2965,541,0.333,13.467,11.283,iOS,Delivery,21.47,2.0
2966,541,4.617,28.917,17.317,iOS,Delivery,25.85,0.0
2967,541,6.617,30.683,15.967,iOS,Delivery,28.55,5.99
2968,541,15.833,41.45,26.783,iOS,Delivery,52.05,0.0
2969,541,5.683,,12.683,iOS,Delivery,99.62,5.0
2970,541,52.883,,60.85,Android,Carryout,14.09,0.0
2971,541,8.333,,8.333,Android,Carryout,2.99,0.0
2972,541,103.767,,112.033,Android,Carryout,23.33,0.0
2973,541,54.2,,63.917,Android,Carryout,18.09,0.0
2974,541,0.417,,9.283,Android,Carryout,14.09,0.0
2975,541,167.083,,179.533,Android,Carryout,20.0,0.0
2976,541,31.0,,41.683,Android,Carryout,25.38,0.0
2977,541,4.05,19.833,11.583,Android,Delivery,23.28,0.0
2978,541,167.217,,180.067,DoorDash,Delivery,22.47,0.0
2979,541,109.033,,117.433,DoorDash,Delivery,17.98,0.0
2980,541,59.2,,67.117,DoorDash,Delivery,23.54,0.0
2981,541,68.867,,79.167,DoorDash,Delivery,12.49,0.0
2982,541,133.55,,145.233,DoorDash,Delivery,17.89,0.0
2983,541,35.567,,49.517,DoorDash,Delivery,80.91,0.0
2984,541,159.183,,173.433,DoorDash,Delivery,23.98,0.0
2985,541,228.717,,237.867,DoorDash,Delivery,19.57,0.0
2986,541,31.75,,40.017,DoorDash,Delivery,12.49,0.0
2987,541,22.95,,33.733,DoorDash,Delivery,19.29,0.0
2988,541,31.967,,44.417,DoorDash,Delivery,11.68,0.0
2989,541,19.517,,28.45,DoorDash,Delivery,22.57,0.0
2990,541,89.067,,98.6,DoorDash,Delivery,21.88,0.0
2991,541,-0.017,,8.917,DoorDash,Delivery,12.49,0.0
2992,541,135.633,,143.483,DoorDash,Delivery,10.38,0.0
2993,541,30.75,,46.917,DoorDash,Delivery,25.97,0.0
2994,541,0.917,,8.783,DoorDash,Delivery,18.06,0.0
2995,541,114.4,,122.217,DoorDash,Delivery,16.48,0.0
2996,541,89.617,,98.783,DoorDash,Delivery,12.69,0.0
2997,541,86.5,,93.283,DoorDash,Delivery,10.98,0.0
2998,541,56.783,,64.5,DoorDash,Delivery,14.09,0.0
2999,541,57.867,,65.117,DoorDash,Delivery,19.97,0.0
3000,541,69.883,,82.567,PapaCall,Carryout,36.18,0.0
3001,541,11.6,,20.083,PapaCall,Carryout,29.55,2.69
3002,541,125.583,,137.917,PapaCall,Carryout,11.09,0.0
3003,541,15.833,,25.333,PapaCall,Carryout,25.46,2.69
3004,541,6.533,,17.567,PapaCall,Carryout,22.67,3.6
3005,541,4.1,,11.933,PapaCall,Carryout,28.46,0.0
3006,541,9.167,,25.75,PapaCall,Delivery,48.51,0.0
3007,541,2.767,33.55,15.2,PapaCall,Delivery,70.93,5.0
3008,541,0.1,32.517,8.933,PapaCall,Delivery,17.48,0.0
3009,541,5.8,36.85,16.733,PapaCall,Delivery,33.98,0.0
3010,541,3.817,26.75,17.717,PapaCall,Delivery,48.65,0.0
3011,541,3.017,18.1,11.117,PapaCall,Delivery,22.77,0.0
3012,541,6.0,24.867,16.517,PapaCall,Delivery,43.34,0.0
3013,541,3.067,,12.167,PapaCall,Delivery,38.17,0.0
3014,541,2.467,22.633,9.817,PapaCall,Delivery,36.46,3.0
3015,541,12.267,27.083,19.85,PapaCall,Delivery,25.48,0.0
3016,541,4.7,22.45,12.383,PapaCall,Delivery,19.67,2.63
3017,541,-0.017,,10.017,In Person,Carryout,34.06,0.0
3018,541,0.0,,10.05,In Person,Carryout,27.46,0.0
3019,541,0.0,,8.583,In Person,Carryout,12.69,0.0
3020,541,101.933,,112.183,Uber Eats,Delivery,25.05,0.0
3021,541,169.517,,181.533,Uber Eats,Delivery,16.46,0.0
3022,541,27.683,,35.95,Uber Eats,Delivery,15.49,0.0
3023,541,0.0,,9.917,Mobile Web,Carryout,29.17,0.0
3024,541,95.967,,104.6,Mobile Web,Carryout,32.18,0.0
3025,541,7.483,,17.7,Mobile Web,Carryout,30.45,4.28
3026,541,13.317,,22.5,Mobile Web,Carryout,26.98,0.0
3027,541,91.567,,101.517,Mobile Web,Carryout,14.09,1.83
3028,541,174.017,,182.133,Mobile Web,Carryout,17.09,0.0
3029,541,16.283,,29.267,Mobile Web,Carryout,18.09,0.0
3030,541,171.217,,178.367,Mobile Web,Carryout,20.67,2.2
3031,541,36.283,,45.617,Mobile Web,Carryout,22.38,0.0
3032,541,0.0,,6.783,Mobile Web,Carryout,14.09,0.0
3033,541,4.383,21.55,14.85,Mobile Web,Delivery,35.98,6.2
3034,541,12.117,36.983,25.367,Mobile Web,Delivery,22.84,0.0
3035,541,3.2,23.033,11.367,Mobile Web,Delivery,14.09,1.83
3036,541,0.483,,11.05,Mobile Web,Delivery,32.27,0.0
3037,541,0.567,,8.617,Mobile Web,Delivery,17.75,2.55
3038,541,1.483,24.833,9.4,Mobile Web,Delivery,24.37,0.0
3039,541,5.5,,13.117,Desktop Web,Carryout,14.09,0.0
3040,541,4.217,,20.15,Desktop Web,Carryout,61.74,9.26
3041,541,11.733,,19.233,Desktop Web,Carryout,18.88,0.0
3042,541,84.283,,91.35,Desktop Web,Carryout,8.49,0.0
3043,541,5.3,,18.683,Desktop Web,Carryout,64.15,0.0
3044,541,160.633,,169.15,Desktop Web,Carryout,14.09,0.0
3045,541,0.317,,7.567,Desktop Web,Delivery,22.77,1.5
3046,541,17.55,48.65,29.283,Desktop Web,Delivery,43.85,7.64
3047,541,6.15,28.467,17.033,Desktop Web,Delivery,51.56,6.99
3048,541,1.117,25.3,16.333,Desktop Web,Delivery,69.35,9.08
3049,541,4.733,25.367,17.083,Desktop Web,Delivery,39.27,4.57
3050,541,24.05,41.7,36.567,Desktop Web,Delivery,43.75,5.53
3051,541,1.267,18.05,10.033,Desktop Web,Delivery,25.47,4.72
3052,541,2.683,19.35,11.75,Desktop Web,Delivery,38.77,5.07
3053,541,14.033,32.2,25.933,Traditional,Delivery,20.0,0.0
3054,541,12.933,65.4,33.683,Traditional,Delivery,600.56,47.23
3055,541,0.983,19.633,13.583,Traditional,Delivery,16.08,0.0
3056,541,6.433,26.283,19.983,Traditional,Delivery,28.78,0.0
3057,541,9.583,27.617,21.567,Traditional,Delivery,23.79,0.0
3058,541,16.217,65.067,29.117,Traditional,Delivery,19.08,0.0
3059,541,10.95,,18.433,iOS,Carryout,42.73,0.0
3060,541,125.4,,133.0,iOS,Carryout,28.18,0.0
3061,541,66.117,,76.483,iOS,Carryout,31.27,4.69
3062,541,24.767,,35.9,iOS,Carryout,22.73,0.0
3063,541,16.983,,27.067,iOS,Carryout,33.88,0.0
3064,541,9.633,,19.383,iOS,Carryout,24.69,1.0
3065,541,21.067,,27.817,iOS,Carryout,14.09,0.0
3066,541,1.2,,10.35,iOS,Carryout,25.77,0.0
3067,541,84.583,,95.133,iOS,Carryout,23.56,0.0
3068,541,71.25,,88.517,iOS,Carryout,33.37,2.0
3069,541,43.683,,52.733,iOS,Carryout,18.09,3.24
3070,541,40.0,,50.1,iOS,Carryout,14.09,0.0
3071,541,2.95,,10.383,iOS,Carryout,16.58,0.0
3072,541,25.683,,35.55,iOS,Carryout,25.48,4.72
3073,541,2.367,26.667,17.917,iOS,Delivery,43.82,7.77
3074,541,10.25,32.25,19.85,iOS,Delivery,54.16,2.0
3075,541,1.983,17.533,8.733,iOS,Delivery,24.37,0.0
3076,541,1.567,18.883,10.183,iOS,Delivery,35.56,4.35
3077,541,0.217,25.167,11.917,iOS,Delivery,28.77,5.95
3078,541,4.367,19.733,12.283,iOS,Delivery,62.89,11.01
3079,541,5.45,24.167,15.517,iOS,Delivery,19.77,0.0
3080,541,4.517,,14.383,iOS,Delivery,23.98,3.8
3081,541,22.967,,33.717,iOS,Delivery,23.08,5.0
3082,541,4.95,,14.05,iOS,Delivery,39.65,4.96
3083,541,2.683,17.7,10.05,iOS,Delivery,33.13,5.0
3084,541,0.567,,11.783,iOS,Delivery,27.07,0.0
3085,541,1.75,17.517,9.833,iOS,Delivery,30.37,1.0
3086,541,2.733,17.983,9.8,iOS,Delivery,17.08,2.0
3087,541,1.217,24.517,9.283,iOS,Delivery,34.16,4.14
3088,541,1.867,,11.1,iOS,Delivery,40.97,0.0
3089,541,2.65,19.433,14.483,iOS,Delivery,24.98,0.0
3090,541,0.95,,8.667,iOS,Delivery,21.27,2.44
3091,541,0.233,,10.467,iOS,Delivery,22.47,0.0
3092,541,1.783,,15.067,iOS,Delivery,54.25,7.39
3093,541,8.6,36.417,19.117,iOS,Delivery,43.01,0.0
3094,541,0.433,18.8,9.183,iOS,Delivery,35.76,0.0
3095,541,5.633,22.117,14.7,iOS,Delivery,28.77,4.44
3096,541,10.9,,28.517,Android,Carryout,19.77,0.0
3097,541,5.6,,14.567,Android,Carryout,5.49,0.0
3098,541,133.8,,141.667,Android,Carryout,17.09,0.0
3099,541,3.6,,14.917,Android,Delivery,171.34,0.0
3100,541,13.217,26.567,21.083,Android,Delivery,35.56,0.0
3101,541,13.7,,23.783,Android,Delivery,27.47,3.37
3102,541,44.1,,55.133,Android,Delivery,17.67,0.0
3103,541,1.283,19.867,11.033,Android,Delivery,30.37,0.0
3104,541,0.167,18.2,7.25,Android,Delivery,23.28,0.0
3105,541,1.383,43.417,15.5,Android,Delivery,39.17,8.0
3106,541,81.15,,90.317,DoorDash,Delivery,41.87,0.0
3107,541,119.883,,129.333,DoorDash,Delivery,16.58,0.0
3108,541,3.3,,11.617,DoorDash,Delivery,15.78,0.0
3109,541,225.2,,232.483,DoorDash,Delivery,16.48,0.0
3110,541,79.167,,85.933,DoorDash,Delivery,19.08,0.0
3111,541,114.533,,126.0,DoorDash,Delivery,26.28,0.0
3112,541,9.367,,18.183,DoorDash,Delivery,25.47,0.0
3113,541,6.633,,14.133,DoorDash,Delivery,17.68,0.0
3114,541,29.317,,36.767,DoorDash,Delivery,10.38,0.0
3115,541,108.283,,118.483,DoorDash,Delivery,57.05,0.0
3116,541,110.45,,121.483,DoorDash,Delivery,14.09,0.0
3117,541,156.117,,163.267,DoorDash,Delivery,11.35,0.0
3118,541,92.233,,100.75,DoorDash,Delivery,27.43,0.0
3119,541,4.767,,12.167,DoorDash,Delivery,26.37,0.0
3120,541,212.333,,223.05,DoorDash,Delivery,64.8,0.0
3121,541,11.267,,19.317,DoorDash,Delivery,15.49,0.0
3122,541,85.583,,95.833,DoorDash,Delivery,19.98,0.0
3123,541,42.5,,51.367,DoorDash,Delivery,34.97,0.0
3124,541,103.383,,111.3,DoorDash,Delivery,17.09,0.0
3125,541,60.917,,67.75,DoorDash,Delivery,16.47,0.0
3126,541,1.833,,10.933,DoorDash,Delivery,39.77,0.0
3127,541,7.817,,23.0,DoorDash,Delivery,121.99,0.0
3128,541,127.067,,135.583,DoorDash,Delivery,41.87,0.0
3129,541,36.283,,44.033,DoorDash,Delivery,30.46,0.0
3130,541,133.05,,139.933,DoorDash,Delivery,12.27,0.0
3131,541,75.517,,82.6,DoorDash,Delivery,23.26,0.0
3132,541,17.617,,25.867,DoorDash,Delivery,17.96,0.0
3133,541,3.15,,13.2,PapaCall,Carryout,84.54,0.0
3134,541,10.583,,19.467,PapaCall,Carryout,58.94,6.24
3135,541,0.0,,12.667,PapaCall,Carryout,32.88,0.0
3136,541,4.1,,17.283,PapaCall,Carryout,18.68,0.0
3137,541,16.7,,23.017,PapaCall,Carryout,20.49,0.0
3138,541,0.483,16.417,9.25,PapaCall,Delivery,27.37,4.35
3139,541,3.233,28.317,10.8,PapaCall,Delivery,14.46,2.3
3140,541,7.65,24.917,14.867,PapaCall,Delivery,17.66,3.74
3141,541,3.633,27.217,15.467,PapaCall,Delivery,38.26,0.0
3142,541,5.85,20.433,14.567,PapaCall,Delivery,34.35,0.0
3143,541,0.35,13.8,7.167,PapaCall,Delivery,16.08,5.0
3144,541,1.117,25.267,7.483,PapaCall,Delivery,22.77,0.0
3145,541,9.967,,18.167,PapaCall,Delivery,80.47,5.0
3146,541,0.683,,11.317,PapaCall,Delivery,45.07,10.0
3147,541,1.283,16.767,8.867,PapaCall,Delivery,13.98,0.0
3148,541,0.883,,9.767,PapaCall,Delivery,23.08,3.02
3149,541,6.383,25.533,13.467,PapaCall,Delivery,20.98,2.0
3150,541,24.867,,36.75,PapaCall,Delivery,16.48,0.0
3151,541,0.533,16.45,7.8,PapaCall,Delivery,24.28,3.86
3152,541,1.033,,9.767,PapaCall,Delivery,29.55,0.0
3153,541,-0.017,,9.65,In Person,Carryout,32.38,0.0
3154,541,,,0.0,In Person,Carryout,3.69,0.0
3155,541,0.0,,6.85,In Person,Carryout,14.29,2.27
3156,541,-0.017,,7.3,In Person,Carryout,11.09,0.0
3157,541,-0.017,,9.467,In Person,Carryout,17.98,0.0
3158,541,-0.017,,9.717,In Person,Carryout,23.87,2.53
3159,541,-0.017,,8.317,In Person,Carryout,20.0,3.18
3160,541,12.383,,20.467,Uber Eats,Delivery,48.26,0.0
3161,541,165.583,,174.467,Uber Eats,Delivery,39.67,0.0
3162,541,185.15,,191.633,Uber Eats,Delivery,8.99,0.0
3163,541,1.717,,9.333,Uber Eats,Delivery,16.18,0.0
3164,541,345.933,,359.083,Uber Eats,Delivery,72.26,0.0
3165,541,108.717,,115.8,Uber Eats,Delivery,8.99,0.0
3166,541,96.283,,105.55,Mobile Web,Carryout,17.78,2.67
3167,541,14.833,,24.417,Mobile Web,Carryout,33.08,0.0
3168,541,16.133,,23.833,Mobile Web,Carryout,19.07,2.86
3169,541,43.433,,52.283,Mobile Web,Carryout,14.09,1.0
3170,541,154.683,,161.783,Mobile Web,Carryout,14.09,0.0
3171,541,71.433,,78.533,Mobile Web,Carryout,14.09,0.0
3172,541,2.133,,11.483,Mobile Web,Carryout,15.28,0.0
3173,541,91.617,,104.75,Mobile Web,Carryout,18.09,0.0
3174,541,16.517,,27.7,Mobile Web,Carryout,21.04,0.0
3175,541,-0.017,,6.15,Mobile Web,Carryout,28.18,0.0
3176,541,0.0,,9.233,Mobile Web,Carryout,17.68,0.0
3177,541,68.233,,75.667,Mobile Web,Carryout,14.09,0.0
3178,541,44.7,,53.317,Mobile Web,Carryout,10.97,0.0
3179,541,120.0,,131.5,Mobile Web,Carryout,17.08,0.0
3180,541,14.0,,24.167,Mobile Web,Carryout,32.77,0.0
3181,541,72.217,,90.983,Mobile Web,Carryout,15.04,0.0
3182,541,169.9,,177.433,Mobile Web,Carryout,17.17,0.0
3183,541,0.767,,8.8,Mobile Web,Delivery,27.57,4.08
3184,541,5.617,,13.917,Mobile Web,Delivery,29.32,3.65
3185,541,2.483,23.4,18.333,Mobile Web,Delivery,23.08,4.05
3186,541,1.583,15.067,9.267,Mobile Web,Delivery,21.44,2.91
3187,541,2.7,,10.3,Mobile Web,Delivery,19.08,2.11
3188,541,2.417,23.717,13.7,Mobile Web,Delivery,30.57,0.0
3189,541,1.883,,18.55,Mobile Web,Delivery,150.26,20.0
3190,541,0.967,,10.9,Mobile Web,Delivery,31.29,3.94
3191,541,1.617,15.167,8.067,Mobile Web,Delivery,30.54,6.39
3192,541,1.133,,12.033,Mobile Web,Delivery,20.58,3.9
3193,541,4.783,,11.85,Mobile Web,Delivery,24.06,2.86
3194,541,1.133,,9.717,Mobile Web,Delivery,32.07,3.78
3195,541,2.15,33.567,19.967,Mobile Web,Delivery,22.08,2.56
3196,541,2.183,,10.933,Mobile Web,Delivery,34.27,5.0
3197,541,8.183,,18.333,Mobile Web,Delivery,19.08,0.0
3198,541,4.867,17.917,12.2,Mobile Web,Delivery,23.28,3.66
3199,541,9.517,28.167,19.75,Mobile Web,Delivery,20.98,4.0
3200,541,9.25,24.583,17.167,Mobile Web,Delivery,22.08,3.8
3201,541,2.8,,16.0,Mobile Web,Delivery,25.97,0.0
3202,541,1.383,,11.083,Mobile Web,Delivery,25.77,0.0
3203,541,2.183,,13.317,Mobile Web,Delivery,60.15,0.0
3204,541,2.167,22.083,11.35,Mobile Web,Delivery,23.28,0.0
3205,541,2.033,,9.8,Tablet Web,Delivery,17.67,1.9
3206,541,7.7,,14.317,Desktop Web,Carryout,10.17,0.0
3207,541,0.767,,10.2,Desktop Web,Delivery,41.57,5.49
3208,541,0.733,21.783,7.9,Desktop Web,Delivery,19.08,2.11
3209,541,3.367,17.1,11.733,Desktop Web,Delivery,26.66,3.25
3210,541,3.25,24.617,15.967,Desktop Web,Delivery,128.69,10.0
3211,541,9.75,,20.117,Desktop Web,Delivery,27.37,3.36
3212,541,16.25,,27.133,Desktop Web,Delivery,23.47,0.0
3213,541,2.7,16.05,10.417,Desktop Web,Delivery,25.57,4.0
3214,541,1.117,17.067,13.367,Desktop Web,Delivery,59.86,10.97
